trade_id,isin,trade_date,settlement_date,asset_class,notional_eur,price,quantity,bid,ask,mid_price,volume_j,volatility_30d,credit_rating,default_flag,sector,country_risk,is_anomaly_multivariate,credit_rating_was_missing,volatility_30d_was_missing,country_risk_was_missing,counterparty_name_hash,trader_id_hash,counterparty_id_hash
TRD002756,FR0000000124,2024-04-22,2024-04-24,equity,8806576.471249998,424.8543,28503.0,424.63,425.3336,424.9818,4183878.0,15.09,bbb,0.0,healthcare,69.3,0,0,0,0,6492acfd020621263802b5c143a0c94e659eba6de160601f47a1b452a4af7761,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,081f597699441ac76dd9d46ef37a093cc94b51a1f96a799d2ecd904b740503ab
TRD004054,FR0000000068,2024-06-13,2024-06-17,equity,314500.68,35.0653,8969.0,35.03,35.1056,35.067800000000005,3546479.0,53.87,bb,0.0,healthcare,44.5,0,0,0,0,a0000d3b2f1b6ed80d2c86683b439f9b5dbfba7cc3d05b16ef606bb359994d70,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,d7ae02986b78e18cadb64a0dea696773bd89d26b69db85d1b8903fcd41494d04
TRD004949,FR0000000046,2024-05-22,2024-05-24,fx,10089.46,0.8821,11438.0,0.880854,0.8833,0.882077,2169428.0,45.51,a,0.0,technology,19.9,0,0,1,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD004585,FR0000000120,2024-06-17,2024-06-19,bond,3798261.45,108.6366,34963.0,108.4313,108.8849,108.65809999999999,2333796.0,45.51,b,0.0,technology,17.5,0,0,1,0,a91eb6234be0fe64e1bf3cd0406143db5342db6fe34dd79337546d37624d0f30,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,2ecb501d2f14cc35f09acc1b9992902892e9a8971fbec113ab3e8f61099fe313
TRD003251,FR0000000008,2024-06-17,2024-06-19,fx,2981.72,0.8688,3432.0,0.868266,0.8708,0.869533,388190.0,76.69,b,0.0,healthcare,40.2,0,0,0,0,bb973677745b56cbb88b679ac5e0f9b539c6c07e0168bcf999be30cc907b9ee5,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,d12e38325f5c4b29237d2214cebb88faac4167d66201a9dfaf0cd7d323b4b1cb
TRD001149,FR0000000099,2024-05-29,2024-05-31,fx,44426.16,0.9495,46789.0,0.949371,0.9503,0.9498355,3199035.0,40.53,bbb,0.0,utilities,67.9,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD007724,FR0000000012,2024-03-11,2024-03-13,derivative,968925.3,47.8458,20251.0,47.7223,47.8999,47.811099999999996,1351357.0,33.8,bbb,0.0,real estate,44.8,0,0,0,0,8517867f3c83d5fe1e104e99bdf02fdf5b93b10c489ca152da91d151cef4a914,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,959e223b3d6eb167afb83b25edeb7fec5375022ac43c7c7f915f636281ca62ec
TRD007625,FR0000000120,2024-05-08,2024-05-10,derivative,43255.71,40.0887,1079.0,40.0725,40.1461,40.1093,689228.0,33.33,a,0.0,healthcare,16.8,0,0,0,0,716f92154a208a98ad13ef9aa971505ed36752cfe37ee096b569f0719b08eb34,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,5afb0e29622938ed3a051c2ff0f15a70a824fba7b34e27af676867a7de920ca3
TRD001225,FR0000000031,2024-03-29,2024-04-01,equity,8806576.471249998,648.6415,41329.0,647.25,649.8778,648.5639,1411214.0,80.06,bb,0.0,healthcare,39.7,0,0,0,0,a0000d3b2f1b6ed80d2c86683b439f9b5dbfba7cc3d05b16ef606bb359994d70,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,d7ae02986b78e18cadb64a0dea696773bd89d26b69db85d1b8903fcd41494d04
TRD004969,FR0000000030,2024-03-21,2024-03-25,derivative,298156.54,22.6804,13146.0,22.6355,22.7178,22.676650000000002,3967584.0,12.04,a,0.0,industrials,16.1,0,0,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,28b2e1f508b2f45a6569a77e3262de05ec1f1575903b55b91f526d375d830560,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD000952,FR0000000118,2024-05-28,2024-05-30,bond,1234422.29,105.5874,11691.0,105.5101,105.7735,105.64179999999999,2788803.0,82.82,a,0.0,technology,55.2,0,0,0,0,128df7cea4bc3f452d35cf3324f6ab4ecc84d833146db40b0f26a65d2b6e165d,c354953526cc3f772ab230be4a98e863fc18e83ce500d07d0b3c5c5ac6cdae0a,098ba077479d2398e0d5951b2b98abd811ad386d2b2d255e8e27dd6e70384ff9
TRD000083,FR0000000091,2024-02-02,2024-02-05,fx,55712.41,1.4123,39448.0,1.407665,1.4129,1.4102825,1307970.0,30.0,bbb,0.0,healthcare,67.4,0,0,0,0,6492acfd020621263802b5c143a0c94e659eba6de160601f47a1b452a4af7761,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,081f597699441ac76dd9d46ef37a093cc94b51a1f96a799d2ecd904b740503ab
TRD007066,FR0000000087,2024-05-08,2024-05-10,fx,15280.21,0.9719,15722.0,0.970375,0.9729,0.9716374999999999,520058.0,40.6,aaa,0.0,industrials,41.1,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD001196,FR0000000017,2024-01-02,2024-01-04,derivative,389178.03,48.2971,8058.0,48.2746,48.3234,48.299,4046949.0,45.04,bb,0.0,healthcare,45.7,0,0,0,0,a0000d3b2f1b6ed80d2c86683b439f9b5dbfba7cc3d05b16ef606bb359994d70,3d4a98b865884bec4aafdce70de970388c6523c58b46198982b596ac88246f8e,d7ae02986b78e18cadb64a0dea696773bd89d26b69db85d1b8903fcd41494d04
TRD000136,FR0000000007,2024-05-30,2024-06-03,fx,37588.09,0.9889,38010.0,0.985871,0.9893,0.9875855,1440358.0,51.21,aaa,0.0,industrials,40.9,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD000986,FR0000000059,2024-03-25,2024-03-27,bond,1400814.72,91.1514,15368.0,91.051,91.1634,91.1072,3697975.0,79.9,bb,0.0,financials,52.4,0,0,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,fdab3e618f643e6a50c9167b007c9cabd662457dc0f559010582512141b7cbae,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD007574,FR0000000082,2024-03-26,2024-03-28,bond,1062984.48,112.8913,9416.0,112.8525,112.9218,112.88715,4356549.0,18.03,ccc,1.0,industrials,46.7,0,0,0,0,0a8f398550563b7cc872408f12774291b03f40b5a21ba01f953c93db0ae7c201,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,e0a714f3735134821a341aad753fe3be3442242085dd452e1e3c5cb2e0c2c891
TRD002620,FR0000000103,2024-06-03,2024-06-05,fx,10237.19,0.9373,10922.0,0.937084,0.9376,0.937342,2968026.0,77.82,a,0.0,healthcare,37.3,0,0,0,0,f2abab107ced7b9c989f14b8729b5bec8e9eacc145aeac3e8078eb56726e7f03,1b3f931ffa3ca6bfa317885b2a9c3c8db785139038d101bcb1aaf65fca0826cf,15e4d24df550c016585d27bc5ef7544d8bb5517679072137cba6fbdda55e9115
TRD008571,FR0000000051,2024-02-22,2024-02-26,fx,21375.81,1.2698,16834.0,1.266245,1.2712,1.2687225,3179902.0,26.21,b,0.0,industrials,10.9,0,0,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD008149,FR0000000052,2024-05-14,2024-05-16,derivative,1064649.64,39.2324,27137.0,39.1021,39.2774,39.189750000000004,4267796.0,57.81,bbb,1.0,healthcare,71.3,0,0,0,0,819425f82a502ccd9234649acc3cfbef42214545eca682c85043338b940d9de3,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,9cd78541e60a520e049a507c5986130a57f7b4a0e0eeb36d8e853a7f3bb11c3d
TRD006202,FR0000000067,2024-01-23,2024-01-25,derivative,25694.35,44.8418,573.0,44.7994,44.9635,44.88145,1513482.0,60.93,bb,0.0,technology,69.6,0,0,0,0,37e1cc0129062ed1357c0c760433f7d0db6d66eea7ee9f4e139ffb099677bef6,1e6d2809a3132870665626764cae18d9a867ae5cdcb805addc88c15a758dce71,ecabe1533bd9836d2aca75cb8ffb553e7ba8d646d23466a4cbc6e3c3a8a8c2b0
TRD003016,FR0000000015,2024-04-22,2024-04-24,bond,3880494.33,112.4944,34495.0,112.3353,112.5299,112.43260000000001,127321.0,50.78,d,0.0,utilities,37.2,0,0,0,0,07495d28dc0a69d4e9c549093505b040db2f988f609067746e6d102ee475bc7d,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,87e76ce865fb5792bb6ee1df1cd30a64c7f42e98131d5ed2c0890f49b82bd3cd
TRD007484,FR0000000107,2024-02-05,2024-02-07,bond,3551533.05,112.88810000000001,31457.0,112.8595,112.9167,112.88810000000001,3997429.0,5.19,aa,0.0,energy,12.9,0,0,0,0,021e10cad59254686f5c76dea8be25e456590d42472291134758dd0481ca4368,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,cb6ef5eb9481f309a01dbda93603ea0a4f0fa39693b3758bc82d244de4f16dcb
TRD000348,FR0000000059,2024-02-05,2024-02-07,equity,8806576.471249998,582.1419,25061.0,580.84,583.2321,582.0360499999999,3977702.0,20.69,bbb,0.0,real estate,45.3,0,0,0,0,8517867f3c83d5fe1e104e99bdf02fdf5b93b10c489ca152da91d151cef4a914,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,959e223b3d6eb167afb83b25edeb7fec5375022ac43c7c7f915f636281ca62ec
TRD000041,FR0000000085,2024-04-19,2024-04-22,derivative,282723.17,35.32165,8007.0,35.2913,35.352,35.32165,1563149.0,62.7,bbb,0.0,financials,69.6,0,0,0,0,7b21f70363e6dff827b607dc4d1d418c1ee8dfaa3e6ed2305a41502c4752196d,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,9fcb3eb7a7f5f1ba94af06cbfb8f2e964c3de9929c8bca1154edc54b586cba3b
TRD008520,FR0000000050,2024-03-21,2024-03-25,bond,4633508.47,108.9827,42516.0,108.8059,109.133,108.96945,4521803.0,63.08,ccc,1.0,financials,43.7,0,0,0,0,43c388ab67f6788aaf4553813bff1bcd78bdfe1f07d52fe6b8254b2005a14569,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,db501fc7072dcaa73f20873960fbfaf17272cada21e5c9281fa6aa3c8e2c4dac
TRD005435,FR0000000125,2024-03-04,2024-03-06,derivative,909985.72,24.7939,36702.0,24.7888,24.8078,24.798299999999998,1554134.0,81.63,b,0.0,industrials,9.2,0,0,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD000561,FR0000000112,2024-03-18,2024-03-20,equity,6165527.33,727.5817,8474.0,727.16,729.0864,728.1232,3598074.0,59.75,bbb,0.0,technology,53.2,0,1,0,0,128df7cea4bc3f452d35cf3324f6ab4ecc84d833146db40b0f26a65d2b6e165d,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,098ba077479d2398e0d5951b2b98abd811ad386d2b2d255e8e27dd6e70384ff9
TRD005992,FR0000000034,2024-01-04,2024-01-08,equity,2997744.5,230.5248,13004.0,230.45,230.7777,230.61385,315893.0,24.19,aaa,0.0,industrials,34.6,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD008273,FR0000000086,2024-06-13,2024-06-17,bond,409827.35,103.9907,3941.0,103.8577,104.1544,104.00604999999999,2960775.0,52.85,bbb,0.0,utilities,75.7,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD008229,FR0000000027,2024-04-04,2024-04-08,bond,1862833.73,85.1659,21873.0,85.0154,85.3247,85.17005,1491904.0,13.48,bbb,0.0,utilities,57.4,0,1,0,0,0fb8c2712600bcd72e3a284e761a491052a4f372f715bb84fef4cc30871feed5,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,703eab08d678df06bd8e4ae7f3bffdffa61689da7a7db5da22b2439aadcacb2f
TRD002709,FR0000000087,2024-01-12,2024-01-15,fx,21647.43,0.9793,22105.0,0.977165,0.9813,0.9792325,3656951.0,26.59,bbb,0.0,utilities,68.3,0,0,0,0,118ad1c7ae68a7ba546ee6b85ee9fb53f8c9885bdf21f2dc7c0ab009795eebe0,3779f12f5c3b4bff5d8230078c871faec02281591fce899a6199a60faa8b680b,dab5c732460bd365204acf57563b74284aa7c4b99bb2dcfe174ac61b6a5c1c04
TRD007349,FR0000000143,2024-06-24,2024-06-26,fx,7174.2,1.3778,5207.0,1.373361,1.3795,1.3764305000000001,155844.0,5.65,a,0.0,utilities,54.5,0,0,0,0,0fb8c2712600bcd72e3a284e761a491052a4f372f715bb84fef4cc30871feed5,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,703eab08d678df06bd8e4ae7f3bffdffa61689da7a7db5da22b2439aadcacb2f
TRD007292,FR0000000133,2024-06-06,2024-06-10,equity,8806576.471249998,678.549,33564.0,678.01,678.7817,678.39585,4988235.0,59.28,bb,0.0,financials,58.4,1,0,0,0,b5a3ec9ed368cb087fc50398126356b369be38cacb61bd2c4dfc32e0f0651a72,cad35667ea63f0e350f05ab423369f9aea4943639ba6610aec58508852769420,ccc094df45bbb23ca232cdf7828b39b7ab6d763ce2c1cd73db418f7ff446cc21
TRD001093,FR0000000037,2024-03-08,2024-03-11,derivative,9232.0,1.7558,5258.0,1.7515,1.7575,1.7545000000000002,3214611.0,45.51,b,0.0,healthcare,45.1,0,0,1,0,bb973677745b56cbb88b679ac5e0f9b539c6c07e0168bcf999be30cc907b9ee5,e74fa8d6192595ed0ede0ee58ce2154e9c2089b6756928b9ba3df6e7d79ce7b2,d12e38325f5c4b29237d2214cebb88faac4167d66201a9dfaf0cd7d323b4b1cb
TRD006358,FR0000000050,2024-05-17,2024-05-20,derivative,89929.64,26.4033,3406.0,26.3571,26.4136,26.38535,22361.0,40.51,aa,0.0,technology,41.8,0,0,0,0,e5cd94eb8d1d6ee42c55bcb2c377a5d48252c3f6550b9cfe4752bee23a7863ef,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,aa91384e8401dc57094c09a23c72208a5a0410f95708cf47ae847ee77fd90885
TRD004508,FR0000000105,2024-03-21,2024-03-25,fx,58410.22,1.1928,48969.0,1.190638,1.1936,1.192119,3163448.0,25.87,a,0.0,financials,42.4,0,0,0,0,95cd7c1cb71ce251e30cde2ec28a5d5679ed8bfbb115d18259d2d43c3c0b556e,fdab3e618f643e6a50c9167b007c9cabd662457dc0f559010582512141b7cbae,e03cb75761ddd7bbea51cb4c8815eb9fdd74d8fa28be914ce07ad86e1dcde544
TRD002868,FR0000000040,2024-01-09,2024-01-11,bond,1318530.72,102.4579,12869.0,102.3982,102.617,102.5076,568412.0,45.51,b,0.0,technology,18.5,0,0,1,0,a91eb6234be0fe64e1bf3cd0406143db5342db6fe34dd79337546d37624d0f30,98e7093d712801898bb140be5cc8c926acbb4cf4a30753c24382d663ecebe388,2ecb501d2f14cc35f09acc1b9992902892e9a8971fbec113ab3e8f61099fe313
TRD002325,FR0000000102,2024-05-20,2024-05-22,bond,4086741.17,95.9419,42596.0,95.8635,95.9658,95.91465,3276776.0,45.51,aa,0.0,energy,7.3,0,0,1,0,021e10cad59254686f5c76dea8be25e456590d42472291134758dd0481ca4368,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,cb6ef5eb9481f309a01dbda93603ea0a4f0fa39693b3758bc82d244de4f16dcb
TRD008339,FR0000000075,2024-05-06,2024-05-08,equity,8806576.471249998,684.0034,28560.0,683.23,684.1116,683.6708,3644418.0,10.05,bbb,1.0,industrials,42.3,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD003704,FR0000000039,2024-03-26,2024-03-28,fx,38507.0,1.1002,35000.0,1.098461,1.1022,1.1003305,3312715.0,79.95,a,0.0,industrials,14.5,0,0,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,b775274b63c108a5cd991edb646a80405e25670d835a057aac1f8be9e60155e2,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD007423,FR0000000022,2024-01-30,2024-02-01,fx,30789.91,1.0158,30311.0,1.013361,1.0168,1.0150804999999998,3360522.0,26.99,aaa,0.0,industrials,39.6,0,0,0,0,ffd0c099ee74ee75da3f79fd1cd88222fd9d9371e22ea346354facc18b1fde4f,00ae97ddbb04d11f64e49cbc1c22cc172e1c70152cb0ff0433fa8e38494da2ec,7d8de490e052cfd033f4472335792161819c2877a80abfb1a895f3441dfef74c
TRD002209,FR0000000044,2024-02-19,2024-02-21,bond,3557746.28,112.3487,31667.0,112.3425,112.4044,112.37344999999999,4060897.0,75.28,bbb,0.0,technology,37.6,0,0,0,0,134cdd199f75ff3bf9ad03648271e44fa26288a1b038e02a7e7666a9ca27fbd0,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,1a83c3675bb91125e10076bbd4be2fc1d0c84d015e10d4d306aa86aa5910dfe7
TRD006113,FR0000000040,2024-02-20,2024-02-22,derivative,748653.41,29.0491,25772.0,28.9861,29.1284,29.05725,1696075.0,45.51,a,0.0,technology,23.8,0,0,1,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD000486,FR0000000128,2024-06-28,2024-07-01,bond,2152242.65,111.4401,19313.0,111.5661,115.2028,113.38445,3985402.0,38.32,bbb,0.0,financials,57.0,0,0,0,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,8c183d99a2fcda30f0978ba1aea028e73457f2aecd275de83fde141a609849ca,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD002640,FR0000000058,2024-05-30,2024-06-03,fx,48285.48,1.193,40474.0,1.189192,1.1945,1.191846,3535178.0,59.53,bb,1.0,financials,36.1,0,0,0,0,43c388ab67f6788aaf4553813bff1bcd78bdfe1f07d52fe6b8254b2005a14569,622dd9c20846b0697764a4c79d9f1c34c3e0ea5bedf2672a5067ec50b8bebfa1,45e7d744ee3b091ef8cd464995fb3fe9be27cb766647a32449acd163dcf70183
TRD002772,FR0000000074,2024-05-06,2024-05-08,derivative,66250.57,28.5194,2323.0,28.4919,28.5401,28.516,3657039.0,45.51,a,0.0,utilities,20.6,0,0,1,0,599ec95300bfffd9c4bf68c1c82a6da79e51346dad60730898a7e0703f287dff,d5e67f037ef8f12d84bdbab5ec910ed0730c4c4fc6a6f378321ac67692bb20ed,133d1e57b4b26c59cbd747bc28aa4904469ef2c95be7902a17675d9c592c93a1
TRD001786,FR0000000074,2024-03-12,2024-03-14,equity,8806576.471249998,627.2956,49238.0,627.09,628.7958,627.9429,1901569.0,81.7,bbb,0.0,technology,37.9,0,0,0,0,134cdd199f75ff3bf9ad03648271e44fa26288a1b038e02a7e7666a9ca27fbd0,3c3aebe7b04c42726cc5e396f6cfebe47c1437d53b39f47ec43910d655a93f23,1a83c3675bb91125e10076bbd4be2fc1d0c84d015e10d4d306aa86aa5910dfe7
TRD006812,FR0000000127,2024-04-23,2024-04-25,bond,1562777.3,88.4374,17671.0,88.4001,88.6486,88.52435,13473.0,62.68,a,0.0,industrials,11.8,0,0,0,0,51a51206564d79c0666c1dc5b85e6046500da377b253b925ffabbd0957e1e29a,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,fa9baabe99b6963c3cf5df1375367ed6d91651b06f6f0de5512ee33e1ea01adc
TRD004660,FR0000000084,2024-01-29,2024-01-31,bond,730784.87,109.7934,6656.0,109.5164,110.0322,109.77430000000001,203141.0,68.67,a,0.0,technology,27.2,0,0,0,0,ab2b80fa3fb2a839c6ed527e7b3245cb33c549528c3de2f6e26abd583fc1c25e,28b2e1f508b2f45a6569a77e3262de05ec1f1575903b55b91f526d375d830560,f3176e105aad159b0dfb9e7b92ba35d744e3c2fcda42eff6305eb8f2827178c0
TRD004535,FR0000000103,2024-02-12,2024-02-14,equity,8806576.471249998,439.1397,38627.0,438.77,440.6128,439.6914,3349049.0,16.96,bbb,0.0,industrials,50.7,0,0,0,0,8618978338d2c488a636c1d2e350625f5b0984fe3f7cb681a3b5ca8361b0ce5b,cd9f75c6628f01c232c59a3d4afaa5b39da555dc0b0af01934f3f10befb45fe8,9ee7764fd0adacd90b6da6b00b60781749b859082f5a72838776f63af65a8abb
TRD008480,FR0000000111,2024-06-24,2024-06-26,derivative,349230.03,25.508,13691.0,25.4998,25.5454,25.5226,3396522.0,30.31,bb,0.0,healthcare,41.4,0,0,0,0,a0000d3b2f1b6ed80d2c86683b439f9b5dbfba7cc3d05b16ef606bb359994d70,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,d7ae02986b78e18cadb64a0dea696773bd89d26b69db85d1b8903fcd41494d04
TRD005972,FR0000000106,2024-03-06,2024-03-08,derivative,474391.7,11.0298,43010.0,10.995,11.0394,11.017199999999999,694692.0,52.29,bbb,0.0,financials,56.4,0,0,0,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,477d2ed402557bc1df4b32b18fed4885c0ca09b32a79794bccba3fe17152edab,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD007888,FR0000000103,2024-04-08,2024-04-10,fx,42552.84,1.2799,33247.0,1.279143,1.2816,1.2803715,1695565.0,31.2,aa,0.0,financials,26.3,0,0,0,0,ede409259acd941a620c55254a4889ec91ae12c1f01403ebf77ac4e05e5df2e0,cafdeb512a3ed3b6cbd8c8802cb1ad578d3a0476d5855c092e66984b04fe5da6,cb7340f4ca0eed03e06f7bbb914d9eab7e01ba952ac767b85cefdb7bd6d789e4
TRD008336,FR0000000048,2024-04-08,2024-04-10,derivative,508158.1,43.3582,11720.0,43.2378,43.4137,43.32575,941903.0,78.25,bbb,0.0,technology,41.4,0,0,0,0,08f65dc6362cec3ff14e0f979cf741e859357a403944bdb2df6ca28329a71b9c,130af4b21a242eadf1292740d56b24da807014031db084dee139b1e7e0ba27ac,68ff77ef6d74175ecdeae051bed539763cb5a01714d1747492ab3a7015979f72
TRD002791,FR0000000096,2024-06-26,2024-06-28,equity,49669.7,428.1871,116.0,427.51,428.5163,428.01315,4714122.0,45.51,a,0.0,technology,54.9,0,0,1,0,128df7cea4bc3f452d35cf3324f6ab4ecc84d833146db40b0f26a65d2b6e165d,28b2e1f508b2f45a6569a77e3262de05ec1f1575903b55b91f526d375d830560,098ba077479d2398e0d5951b2b98abd811ad386d2b2d255e8e27dd6e70384ff9
TRD008329,FR0000000054,2024-04-19,2024-04-22,fx,11828.11,0.8365,14140.0,0.834855,0.8371,0.8359775,2239390.0,21.32,bbb,0.0,financials,55.9,0,0,0,0,95ee73b9e18eac4075ddbd7890be587e14c89646daf16326326f359ac01fd477,1e6d2809a3132870665626764cae18d9a867ae5cdcb805addc88c15a758dce71,d548e76e535adeebc35975a8dee43b74042ec3b314bb210135dba6961f8f7243
TRD008198,FR0000000036,2024-05-06,2024-05-08,equity,1295552.14,209.2976,6190.0,209.27,209.4786,209.3743,467741.0,35.67,b,0.0,industrials,16.1,0,0,0,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,59a7cc005d6b04b3ffcab460804622f5cf036735168a1d67094487432f3cb9e7,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
TRD004962,FR0000000053,2024-05-20,2024-05-22,bond,3870487.7,95.3463,40594.0,95.1165,95.3877,95.2521,2392138.0,72.73,bbb,0.0,energy,25.7,0,0,0,0,8474af83fd6b699cd7dece99cb50aca9fa3f596eba365a6e9f9889e7da9b5a85,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,e6ae329f2f385da4a9d4a9a710f337b33243e4fe190c3fbc49352c3f1f770415
TRD002735,FR0000000146,2024-06-17,2024-06-19,bond,4669566.22,95.8666,48709.0,95.5991,96.0172,95.80815000000001,1016676.0,59.56,b,0.0,industrials,21.0,0,0,0,0,3637c377ee4d4e5c78b8118d64ee18df1308189f93331712e53c767e16534e91,c5ac54aa199509df4f8ce69733f6ddd9ba4fd7f43555c078a9395ac2b3fe86d5,866157fac1611bb1e6f7ab190ce06e607a11c95c2b6381835c1a53a348d4983f
TRD008206,FR0000000010,2024-04-03,2024-04-05,bond,3666981.09,111.7471,32815.0,111.6825,111.8754,111.77895000000001,1561774.0,45.51,b,0.0,industrials,15.8,0,0,1,0,1b2664d5f9e0b29e8445bef73bb4e52adde10d7fa842e44f76f6444f41d7ea79,ffe3acbe7b034241650010633d7c50ad11ffeb6e9fc29e69c0513bbeab3f99f0,525cd394bdc03acd428fa7264cb8db3f7decde603e0f7003ee34da4cd81f6495
